GENEID	SYMBOL	GENETYPE
ENSG00000162069.16	BICDL2	protein_coding
ENSG00000008516.17	MMP25	protein_coding
ENSG00000103313.12	MEFV	protein_coding
ENSG00000285329.1	AC025283.2	protein_coding
ENSG00000167984.18	NLRC3	protein_coding
ENSG00000263235.1	AC006111.2	lncRNA
ENSG00000126603.8	GLIS2	protein_coding
ENSG00000118898.16	PPL	protein_coding
ENSG00000103184.12	SEC14L5	protein_coding
ENSG00000261617.2	LINC02177	lncRNA
ENSG00000166669.13	ATF7IP2	protein_coding
ENSG00000175643.10	RMI2	protein_coding
ENSG00000185338.6	SOCS1	protein_coding
ENSG00000188897.9	AC099489.1	protein_coding
ENSG00000262636.1	AC099489.2	processed_pseudogene
ENSG00000189067.12	LITAF	protein_coding
ENSG00000048462.11	TNFRSF17	protein_coding
ENSG00000275910.1	AC138932.6	lncRNA
ENSG00000275927.1	AC009152.1	lncRNA
ENSG00000283399.1	AC004381.3	unprocessed_pseudogene
ENSG00000103316.11	CRYM	protein_coding
ENSG00000158482.10	SNX29P1	unprocessed_pseudogene
ENSG00000197006.14	METTL9	protein_coding
ENSG00000261596.2	AC005632.3	lncRNA
ENSG00000207248.1	RNU6-1005P	snRNA
ENSG00000260306.1	AC092375.2	lncRNA
ENSG00000286808.1	AC092338.3	lncRNA
ENSG00000077238.14	IL4R	protein_coding
ENSG00000169181.13	GSG1L	protein_coding
ENSG00000184730.11	APOBR	protein_coding
ENSG00000197272.2	IL27	protein_coding
ENSG00000196502.11	SULT1A1	protein_coding
ENSG00000213658.11	LAT	protein_coding
ENSG00000103472.10	RRN3P2	lncRNA
ENSG00000260517.3	AC009093.2	lncRNA
ENSG00000277999.1	AC009093.6	lncRNA
ENSG00000250616.2	AC012645.1	lncRNA
ENSG00000102886.15	GDPD3	protein_coding
ENSG00000261367.1	AC012645.2	lncRNA
ENSG00000275371.1	AC012645.4	lncRNA
ENSG00000261416.1	AC012645.3	lncRNA
ENSG00000180096.12	SEPTIN1	protein_coding
ENSG00000099377.14	HSD3B7	protein_coding
ENSG00000232748.3	AC135050.1	lncRNA
ENSG00000169896.18	ITGAM	protein_coding
ENSG00000140678.16	ITGAX	protein_coding
ENSG00000156886.12	ITGAD	protein_coding
ENSG00000140682.19	TGFB1I1	protein_coding
ENSG00000171241.9	SHCBP1	protein_coding
ENSG00000166123.14	GPT2	protein_coding
ENSG00000140807.7	NKD1	protein_coding
ENSG00000278909.1	AC007608.4	TEC
ENSG00000167207.13	NOD2	protein_coding
ENSG00000270120.1	AC007728.3	lncRNA
ENSG00000280392.1	AC007496.3	TEC
ENSG00000087253.13	LPCAT2	protein_coding
ENSG00000228695.10	CES1P1	transcribed_unprocessed_pseudogene
ENSG00000198848.12	CES1	protein_coding
ENSG00000125148.7	MT2A	protein_coding
ENSG00000169715.15	MT1E	protein_coding
ENSG00000087237.12	CETP	protein_coding
ENSG00000259922.1	AC023825.1	processed_pseudogene
ENSG00000102934.10	PLLP	protein_coding
ENSG00000182885.17	ADGRG3	protein_coding
ENSG00000159625.15	DRC7	protein_coding
ENSG00000140859.16	KIFC3	protein_coding
ENSG00000166188.2	ZNF319	protein_coding
ENSG00000103005.12	USB1	protein_coding
ENSG00000246898.1	LINC00920	lncRNA
ENSG00000261656.5	BEAN1-AS1	lncRNA
ENSG00000261519.3	AC010542.4	lncRNA
ENSG00000089505.17	CMTM1	protein_coding
ENSG00000140939.14	NOL3	protein_coding
ENSG00000179044.16	EXOC3L1	protein_coding
ENSG00000196155.13	AC040160.1	protein_coding
ENSG00000201201.1	RN7SKP118	misc_RNA
ENSG00000261386.2	AC027682.4	lncRNA
ENSG00000103064.15	SLC7A6	protein_coding
ENSG00000259797.1	AC020978.1	lncRNA
ENSG00000103056.12	SMPD3	protein_coding
ENSG00000261602.1	AC092115.3	lncRNA
ENSG00000285710.1	AC012184.4	lncRNA
ENSG00000157350.13	ST3GAL2	protein_coding
ENSG00000257017.9	HP	protein_coding
ENSG00000186153.17	WWOX	protein_coding
ENSG00000280115.1	AC136603.1	TEC
ENSG00000280190.1	AC027279.4	TEC
ENSG00000260816.2	AC027279.1	lncRNA
ENSG00000261537.1	AC027279.2	lncRNA
ENSG00000261061.1	AC092718.4	lncRNA
ENSG00000260229.1	PPIAP51	processed_pseudogene
ENSG00000261218.5	AC099524.1	lncRNA
ENSG00000154099.18	DNAAF1	protein_coding
ENSG00000064270.12	ATP2C2	protein_coding
ENSG00000103196.12	CRISPLD2	protein_coding
ENSG00000260859.1	AC025280.1	lncRNA
ENSG00000131153.9	GINS2	protein_coding
ENSG00000154102.11	C16orf74	protein_coding
ENSG00000276337.1	AC105429.1	lncRNA
ENSG00000103257.9	SLC7A5	protein_coding
ENSG00000260121.1	AC138028.4	lncRNA
ENSG00000167513.9	CDT1	protein_coding
ENSG00000256982.2	AC135782.1	lncRNA
ENSG00000261253.2	AC137932.2	lncRNA
ENSG00000158792.16	SPATA2L	protein_coding
ENSG00000075399.14	VPS9D1	protein_coding
ENSG00000260528.5	FAM157C	lncRNA
ENSG00000222359.1	RNU6-355P	snRNA
ENSG00000280279.1	AC240565.4	lncRNA
ENSG00000262228.2	AC087392.3	lncRNA
ENSG00000074660.16	SCARF1	protein_coding
ENSG00000186594.14	MIR22HG	lncRNA
ENSG00000261916.1	AC027796.1	lncRNA
ENSG00000177602.5	HASPIN	protein_coding
ENSG00000108405.4	P2RX1	protein_coding
ENSG00000182557.8	SPNS3	protein_coding
ENSG00000262823.1	AC127521.1	lncRNA
ENSG00000161921.15	CXCL16	protein_coding
ENSG00000185245.8	GP1BA	protein_coding
ENSG00000129195.16	PIMREG	protein_coding
ENSG00000274114.2	ALOX15P1	transcribed_unprocessed_pseudogene
ENSG00000132530.17	XAF1	protein_coding
ENSG00000279296.1	PRAL	TEC
ENSG00000177294.7	FBXO39	protein_coding
ENSG00000108839.12	ALOX12	protein_coding
ENSG00000132514.13	CLEC10A	protein_coding
ENSG00000161944.16	ASGR2	protein_coding
ENSG00000279641.1	AC120057.3	TEC
ENSG00000174292.12	TNK1	protein_coding
ENSG00000183914.14	DNAH2	protein_coding
ENSG00000132510.10	KDM6B	protein_coding
ENSG00000167874.7	TMEM88	protein_coding
ENSG00000179593.16	ALOX15B	protein_coding
ENSG00000178999.13	AURKB	protein_coding
ENSG00000109047.8	RCVRN	protein_coding
ENSG00000007237.18	AC005747.1	protein_coding
ENSG00000170425.3	ADORA2B	protein_coding
ENSG00000227782.2	AC002553.1	lncRNA
ENSG00000108474.17	PIGL	protein_coding
ENSG00000276088.1	RN7SL620P	misc_RNA
ENSG00000230709.1	AC104024.1	lncRNA
ENSG00000133030.21	MPRIP	protein_coding
ENSG00000278864.1	AC055811.4	TEC
ENSG00000205309.14	NT5M	protein_coding
ENSG00000154016.13	GRAP	protein_coding
ENSG00000265185.5	SNORD3B-1	snoRNA
ENSG00000262074.6	SNORD3B-2	snoRNA
ENSG00000278701.1	AC008088.2	misc_RNA
ENSG00000274180.1	NATD1	protein_coding
ENSG00000109046.15	WSB1	protein_coding
ENSG00000266313.2	AC026254.2	lncRNA
ENSG00000132589.16	FLOT2	protein_coding
ENSG00000264304.1	AC024267.4	lncRNA
ENSG00000266642.2	AC024267.7	lncRNA
ENSG00000167536.14	DHRS13	protein_coding
ENSG00000265845.2	AC024267.5	lncRNA
ENSG00000063015.20	SEZ6	protein_coding
ENSG00000108576.10	SLC6A4	protein_coding
ENSG00000126861.5	OMG	protein_coding
ENSG00000185862.7	EVI2B	protein_coding
ENSG00000265118.5	AC134669.1	protein_coding
ENSG00000126860.11	EVI2A	protein_coding
ENSG00000277511.1	AC116407.2	lncRNA
ENSG00000214708.4	AC116407.1	lncRNA
ENSG00000141161.11	UNC45B	protein_coding
ENSG00000267547.1	AC060766.4	lncRNA
ENSG00000267745.1	AC060766.7	lncRNA
ENSG00000267102.1	AC060766.1	transcribed_processed_pseudogene
ENSG00000271447.6	MMP28	protein_coding
ENSG00000270379.6	HEATR9	protein_coding
ENSG00000270977.2	AC015849.5	transcribed_processed_pseudogene
ENSG00000274767.1	AC243829.1	lncRNA
ENSG00000275832.5	ARHGAP23	protein_coding
ENSG00000277969.1	AC006449.7	lncRNA
ENSG00000275532.1	AC006449.2	lncRNA
ENSG00000161381.14	PLXDC1	protein_coding
ENSG00000167914.12	GSDMA	protein_coding
ENSG00000094804.12	CDC6	protein_coding
ENSG00000131759.18	RARA	protein_coding
ENSG00000287644.1	AC080112.5	lncRNA
ENSG00000265666.1	RARA-AS1	lncRNA
ENSG00000131747.15	TOP2A	protein_coding
ENSG00000173801.17	JUP	protein_coding
ENSG00000108771.13	DHX58	protein_coding
ENSG00000068137.15	PLEKHH3	protein_coding
ENSG00000213373.7	LINC00671	lncRNA
ENSG00000068079.7	IFI35	protein_coding
ENSG00000108861.9	DUSP3	protein_coding
ENSG00000231256.8	CFAP97D1	protein_coding
ENSG00000125319.14	HROB	protein_coding
ENSG00000239702.3	RN7SL507P	misc_RNA
ENSG00000030582.18	GRN	protein_coding
ENSG00000005961.19	ITGA2B	protein_coding
ENSG00000186185.14	KIF18B	protein_coding
ENSG00000161714.12	PLCD3	protein_coding
ENSG00000267288.2	AC138150.2	lncRNA
ENSG00000204650.14	LINC02210	transcribed_unitary_pseudogene
ENSG00000228696.9	ARL17B	protein_coding
ENSG00000259207.8	ITGB3	protein_coding
ENSG00000198933.9	TBKBP1	protein_coding
ENSG00000141293.16	SKAP1	protein_coding
ENSG00000221739.1	MIR1203	miRNA
ENSG00000266222.1	AC036222.4	lncRNA
ENSG00000200538.2	AC036222.1	snoRNA
ENSG00000230148.8	HOXB-AS1	lncRNA
ENSG00000250751.1	AC015795.1	lncRNA
ENSG00000167100.14	SAMD14	protein_coding
ENSG00000167105.8	TMEM92	protein_coding
ENSG00000154920.14	EME1	protein_coding
ENSG00000183691.6	NOG	protein_coding
ENSG00000121060.18	TRIM25	protein_coding
ENSG00000262408.1	AC015912.2	processed_pseudogene
ENSG00000274213.1	AC015912.3	lncRNA
ENSG00000279555.1	AC091181.1	TEC
ENSG00000279281.1	AC015883.1	TEC
ENSG00000005381.8	MPO	protein_coding
ENSG00000176160.11	HSF5	protein_coding
ENSG00000108387.15	SEPTIN4	protein_coding
ENSG00000167434.10	CA4	protein_coding
ENSG00000277463.1	AC080038.3	lncRNA
ENSG00000159640.16	ACE	protein_coding
ENSG00000271605.6	MILR1	protein_coding
ENSG00000266644.1	AC103810.5	lncRNA
ENSG00000264057.1	AC103810.1	transcribed_unprocessed_pseudogene
ENSG00000168646.13	AXIN2	protein_coding
ENSG00000264754.1	AC110921.2	lncRNA
ENSG00000279361.1	AC079331.1	TEC
ENSG00000200394.1	SNORA38B	snoRNA
ENSG00000108950.12	FAM20A	protein_coding
ENSG00000108984.15	MAP2K6	protein_coding
ENSG00000278972.1	AC015920.1	TEC
ENSG00000267365.1	KCNJ2-AS1	lncRNA
ENSG00000123700.5	KCNJ2	protein_coding
ENSG00000179604.10	CDC42EP4	protein_coding
ENSG00000069188.17	SDK2	protein_coding
ENSG00000170412.18	GPRC5C	protein_coding
ENSG00000264659.2	AC064805.2	lncRNA
ENSG00000239607.3	RN7SL573P	misc_RNA
ENSG00000265800.1	AC022211.4	lncRNA
ENSG00000132470.14	ITGB4	protein_coding
ENSG00000108479.12	GALK1	protein_coding
ENSG00000266980.1	AC087289.1	lncRNA
ENSG00000267128.2	RNF157-AS1	lncRNA
ENSG00000176170.13	SPHK1	protein_coding
ENSG00000129667.12	RHBDF2	protein_coding
ENSG00000070526.15	ST6GALNAC1	protein_coding
ENSG00000182534.13	MXRA7	protein_coding
ENSG00000280122.1	AC016168.4	TEC
ENSG00000266998.1	AC111182.1	lncRNA
ENSG00000285535.2	AC021683.5	lncRNA
ENSG00000167900.12	TK1	protein_coding
ENSG00000089685.15	BIRC5	protein_coding
ENSG00000204277.1	LINC01993	lncRNA
ENSG00000267737.1	AC087645.2	lncRNA
ENSG00000184557.4	SOCS3	protein_coding
ENSG00000266970.1	AC061992.2	lncRNA
ENSG00000087157.19	PGS1	protein_coding
ENSG00000200063.1	AC061992.1	snoRNA
ENSG00000035862.12	TIMP2	protein_coding
ENSG00000108679.13	LGALS3BP	protein_coding
ENSG00000167280.16	ENGASE	protein_coding
ENSG00000275479.1	AC087741.2	lncRNA
ENSG00000181409.14	AATK	protein_coding
ENSG00000185168.5	LINC00482	lncRNA
ENSG00000185332.8	AC027601.1	lncRNA
ENSG00000287431.1	AC027601.6	lncRNA
ENSG00000141522.12	ARHGDIA	protein_coding
ENSG00000197063.11	MAFG	protein_coding
ENSG00000264769.1	AC145207.8	lncRNA
ENSG00000183010.17	PYCR1	protein_coding
ENSG00000264548.1	AC132872.2	lncRNA
ENSG00000141526.16	SLC16A3	protein_coding
ENSG00000275888.1	AC132872.3	lncRNA
ENSG00000280407.2	AC132872.4	TEC
ENSG00000287737.1	AC132872.5	lncRNA
ENSG00000260563.3	AC132872.1	lncRNA
ENSG00000141574.8	SECTM1	protein_coding
ENSG00000262663.1	AC087222.1	lncRNA
ENSG00000176912.5	TYMSOS	lncRNA
ENSG00000176890.16	TYMS	protein_coding
ENSG00000132199.20	ENOSF1	protein_coding
ENSG00000132205.11	EMILIN2	protein_coding
ENSG00000272625.1	AP000919.4	lncRNA
ENSG00000265907.2	AP000919.2	lncRNA
ENSG00000168461.13	RAB31	protein_coding
ENSG00000168454.12	TXNDC2	protein_coding
ENSG00000154864.12	PIEZO2	protein_coding
ENSG00000273141.1	AP001269.4	lncRNA
ENSG00000279020.1	C18orf15	TEC
ENSG00000273348.1	AC027449.1	lncRNA
ENSG00000168234.13	TTC39C	protein_coding
ENSG00000134755.17	DSC2	protein_coding
ENSG00000134765.9	DSC1	protein_coding
ENSG00000274275.1	AC009831.3	lncRNA
ENSG00000186496.12	ZNF396	protein_coding
ENSG00000150477.15	KIAA1328	protein_coding
ENSG00000152229.18	PSTPIP2	protein_coding
ENSG00000222179.1	RN7SKP26	misc_RNA
ENSG00000267293.1	AC012569.1	processed_pseudogene
ENSG00000154839.10	SKA1	protein_coding
ENSG00000187323.12	DCC	protein_coding
ENSG00000275418.1	AC104971.3	lncRNA
ENSG00000267279.2	AC090409.1	lncRNA
ENSG00000141655.17	TNFRSF11A	protein_coding
ENSG00000141664.10	ZCCHC2	protein_coding
ENSG00000197632.9	SERPINB2	protein_coding
ENSG00000242550.6	SERPINB10	protein_coding
ENSG00000150636.17	CCDC102B	protein_coding
ENSG00000141665.13	FBXO15	protein_coding
ENSG00000267780.2	AC021594.2	lncRNA
ENSG00000178342.4	KCNG2	protein_coding
ENSG00000101546.13	RBFA	protein_coding
ENSG00000282508.2	LINC01002	lncRNA
ENSG00000099866.15	MADCAM1	protein_coding
ENSG00000070404.10	FSTL3	protein_coding
ENSG00000172232.10	AZU1	protein_coding
ENSG00000196415.10	PRTN3	protein_coding
ENSG00000197561.7	ELANE	protein_coding
ENSG00000275162.1	AC005391.1	lncRNA
ENSG00000064932.16	SBNO2	protein_coding
ENSG00000167470.12	MIDN	protein_coding
ENSG00000248015.7	AC005329.1	lncRNA
ENSG00000213638.6	ADAT3	protein_coding
ENSG00000188305.6	PEAK3	protein_coding
ENSG00000099860.9	GADD45B	protein_coding
ENSG00000060558.4	GNA15	protein_coding
ENSG00000267551.3	AC005264.1	lncRNA
ENSG00000167676.4	PLIN4	protein_coding
ENSG00000214456.8	PLIN5	protein_coding
ENSG00000267385.1	AC011498.4	protein_coding
ENSG00000171236.10	LRG1	protein_coding
ENSG00000074842.8	MYDGF	protein_coding
ENSG00000127666.9	TICAM1	protein_coding
ENSG00000105355.9	PLIN3	protein_coding
ENSG00000276043.5	UHRF1	protein_coding
ENSG00000130382.9	MLLT1	protein_coding
ENSG00000125735.10	TNFSF14	protein_coding
ENSG00000104883.8	PEX11G	protein_coding
ENSG00000076826.9	CAMSAP3	protein_coding
ENSG00000076944.16	STXBP2	protein_coding
ENSG00000104918.8	RETN	protein_coding
ENSG00000183019.7	MCEMP1	protein_coding
ENSG00000133246.12	PRAM1	protein_coding
ENSG00000142303.14	ADAMTS10	protein_coding
ENSG00000105088.8	OLFM2	protein_coding
ENSG00000080573.7	COL5A3	protein_coding
ENSG00000090339.9	ICAM1	protein_coding
ENSG00000105376.5	ICAM5	protein_coding
ENSG00000129355.7	CDKN2D	protein_coding
ENSG00000214212.9	C19orf38	protein_coding
ENSG00000161888.11	SPC24	protein_coding
ENSG00000105520.10	PLPPR2	protein_coding
ENSG00000202357.1	AC024575.1	misc_RNA
ENSG00000130176.8	CNN1	protein_coding
ENSG00000286132.1	AC022415.3	protein_coding
ENSG00000214189.9	ZNF788P	transcribed_unprocessed_pseudogene
ENSG00000213290.4	PGK1P2	processed_pseudogene
ENSG00000267212.1	AC018761.3	lncRNA
ENSG00000171223.6	JUNB	protein_coding
ENSG00000267512.1	AC011446.1	lncRNA
ENSG00000141837.21	CACNA1A	protein_coding
ENSG00000141854.9	MISP3	protein_coding
ENSG00000127507.18	ADGRE2	protein_coding
ENSG00000072954.7	TMEM38A	protein_coding
ENSG00000127533.4	F2RL3	protein_coding
ENSG00000269720.2	CCDC194	protein_coding
ENSG00000248099.4	INSL3	protein_coding
ENSG00000105639.19	JAK3	protein_coding
ENSG00000216490.4	IFI30	protein_coding
ENSG00000105649.10	RAB3A	protein_coding
ENSG00000130513.6	GDF15	protein_coding
ENSG00000175489.10	LRRC25	protein_coding
ENSG00000051128.19	HOMER3	protein_coding
ENSG00000241172.3	RN7SL70P	misc_RNA
ENSG00000268658.5	LINC00664	lncRNA
ENSG00000197013.10	ZNF429	protein_coding
ENSG00000268240.1	AC123912.2	lncRNA
ENSG00000267240.1	AC011524.2	lncRNA
ENSG00000105173.14	CCNE1	protein_coding
ENSG00000267692.1	TAF9P3	processed_pseudogene
ENSG00000173809.18	TDRD12	protein_coding
ENSG00000245848.3	CEBPA	protein_coding
ENSG00000124302.13	CHST8	protein_coding
ENSG00000153896.19	ZNF599	protein_coding
ENSG00000267767.3	LINC01801	lncRNA
ENSG00000271109.2	AC008555.4	lncRNA
ENSG00000168661.14	ZNF30	protein_coding
ENSG00000089351.14	GRAMD1A	protein_coding
ENSG00000105711.12	SCN1B	protein_coding
ENSG00000105707.14	HPN	protein_coding
ENSG00000221946.7	FXYD7	protein_coding
ENSG00000268947.1	AC002128.1	lncRNA
ENSG00000012124.17	CD22	protein_coding
ENSG00000185897.7	FFAR3	protein_coding
ENSG00000264400.2	RN7SL491P	misc_RNA
ENSG00000233214.1	AC002511.2	lncRNA
ENSG00000232680.2	AC002511.1	lncRNA
ENSG00000126262.4	FFAR2	protein_coding
ENSG00000011590.14	ZBTB32	protein_coding
ENSG00000267328.1	AC002398.2	lncRNA
ENSG00000181392.17	SYNE4	protein_coding
ENSG00000267254.7	ZNF790-AS1	lncRNA
ENSG00000267682.1	AC016590.2	lncRNA
ENSG00000188227.13	ZNF793	protein_coding
ENSG00000268051.1	AC008395.1	lncRNA
ENSG00000171777.16	RASGRP4	protein_coding
ENSG00000128011.4	LRFN1	protein_coding
ENSG00000269246.1	AC011445.2	lncRNA
ENSG00000128016.7	ZFP36	protein_coding
ENSG00000275395.6	FCGBP	protein_coding
ENSG00000160410.15	SHKBP1	protein_coding
ENSG00000105329.10	TGFB1	protein_coding
ENSG00000142046.15	TMEM91	protein_coding
ENSG00000177191.2	B3GNT8	protein_coding
ENSG00000105352.10	CEACAM4	protein_coding
ENSG00000086548.9	CEACAM6	protein_coding
ENSG00000268833.1	AC243967.2	lncRNA
ENSG00000170956.17	CEACAM3	protein_coding
ENSG00000269119.1	HNRNPA1P52	processed_pseudogene
ENSG00000079385.22	CEACAM1	protein_coding
ENSG00000124469.12	CEACAM8	protein_coding
ENSG00000231412.2	AC005392.2	lncRNA
ENSG00000204936.10	CD177	protein_coding
ENSG00000204933.3	CD177P1	unprocessed_pseudogene
ENSG00000011422.12	PLAUR	protein_coding
ENSG00000283525.1	AC005622.1	transcribed_unprocessed_pseudogene
ENSG00000159882.13	ZNF230	protein_coding
ENSG00000159885.14	ZNF222	protein_coding
ENSG00000267508.5	ZNF285	protein_coding
ENSG00000278318.5	ZNF229	protein_coding
ENSG00000069399.15	BCL3	protein_coding
ENSG00000130202.10	NECTIN2	protein_coding
ENSG00000104856.14	RELB	protein_coding
ENSG00000283632.2	EXOC3L2	protein_coding
ENSG00000125744.12	RTN2	protein_coding
ENSG00000125753.14	VASP	protein_coding
ENSG00000008438.5	PGLYRP1	protein_coding
ENSG00000279161.1	AC093503.3	TEC
ENSG00000197405.8	C5AR1	protein_coding
ENSG00000118162.14	KPTN	protein_coding
ENSG00000024422.12	EHD2	protein_coding
ENSG00000105516.11	DBP	protein_coding
ENSG00000269194.1	AC006942.1	lncRNA
ENSG00000161640.15	SIGLEC11	protein_coding
ENSG00000161643.12	SIGLEC16	transcribed_unprocessed_pseudogene
ENSG00000268581.1	SIGLEC18P	unprocessed_pseudogene
ENSG00000129450.8	SIGLEC9	protein_coding
ENSG00000267990.1	AC063977.2	unprocessed_pseudogene
ENSG00000186806.5	VSIG10L	protein_coding
ENSG00000105501.12	SIGLEC5	protein_coding
ENSG00000254415.3	SIGLEC14	protein_coding
ENSG00000171051.8	FPR1	protein_coding
ENSG00000171049.9	FPR2	protein_coding
ENSG00000288253.1	AC010332.3	lncRNA
ENSG00000197928.10	ZNF677	protein_coding
ENSG00000229000.1	SEPTIN7P8	processed_pseudogene
ENSG00000269877.3	AC008753.3	lncRNA
ENSG00000142405.21	NLRP12	protein_coding
ENSG00000179820.16	MYADM	protein_coding
ENSG00000142408.4	CACNG8	protein_coding
ENSG00000130433.7	CACNG6	protein_coding
ENSG00000248385.8	TARM1	protein_coding
ENSG00000170909.13	OSCAR	protein_coding
ENSG00000167608.11	TMC4	protein_coding
ENSG00000125505.17	MBOAT7	protein_coding
ENSG00000170892.12	TSEN34	protein_coding
ENSG00000204577.11	LILRB3	protein_coding
ENSG00000269524.1	AC245052.7	lncRNA
ENSG00000235081.1	AC245052.3	processed_pseudogene
ENSG00000244482.10	LILRA6	protein_coding
ENSG00000105609.17	LILRB5	protein_coding
ENSG00000131042.14	LILRB2	protein_coding
ENSG00000276758.1	AC245884.12	unprocessed_pseudogene
ENSG00000251431.1	AC245884.7	unprocessed_pseudogene
ENSG00000234436.1	AC245884.2	unprocessed_pseudogene
ENSG00000187116.14	LILRA5	protein_coding
ENSG00000275210.1	AC245884.11	lncRNA
ENSG00000186818.12	LILRB4	protein_coding
ENSG00000186152.6	LILRP1	unprocessed_pseudogene
ENSG00000186431.19	FCAR	protein_coding
ENSG00000088053.11	GP6	protein_coding
ENSG00000105048.17	TNNT1	protein_coding
ENSG00000180061.10	TMEM150B	protein_coding
ENSG00000160471.13	COX6B2	protein_coding
ENSG00000261221.3	ZNF865	protein_coding
ENSG00000188785.12	ZNF548	protein_coding
ENSG00000276449.1	AC004076.2	lncRNA
ENSG00000171649.12	ZIK1	protein_coding
ENSG00000176293.19	ZNF135	protein_coding
ENSG00000271303.1	SRXN1	protein_coding
ENSG00000125775.15	SDCBP2	protein_coding
ENSG00000125900.13	SIRPD	protein_coding
ENSG00000260861.6	AL049634.2	protein_coding
ENSG00000101307.15	SIRPB1	protein_coding
ENSG00000089012.14	SIRPG	protein_coding
ENSG00000198053.11	SIRPA	protein_coding
ENSG00000233896.2	PDYN-AS1	lncRNA
ENSG00000088881.20	EBF4	protein_coding
ENSG00000088827.12	SIGLEC1	protein_coding
ENSG00000275491.1	LINC01730	lncRNA
ENSG00000101236.17	RNF24	protein_coding
ENSG00000226608.3	FTLP3	processed_pseudogene
ENSG00000205300.3	AL356414.1	lncRNA
ENSG00000088826.18	SMOX	protein_coding
ENSG00000225022.1	UBE2D3P1	processed_pseudogene
ENSG00000225479.1	PLCB1-IT1	lncRNA
ENSG00000101384.12	JAG1	protein_coding
ENSG00000212232.1	SNORD17	snoRNA
ENSG00000266720.2	RN7SL14P	misc_RNA
ENSG00000279082.4	LINC01727	lncRNA
ENSG00000230492.1	AL049651.1	lncRNA
ENSG00000286117.2	AL121894.3	lncRNA
ENSG00000274173.1	AL035661.1	lncRNA
ENSG00000077984.6	CST7	protein_coding
ENSG00000101474.12	APMAP	protein_coding
ENSG00000207355.1	RNU6-1257P	snRNA
ENSG00000101003.10	GINS1	protein_coding
ENSG00000278383.1	AL031673.1	lncRNA
ENSG00000230613.1	HM13-AS1	lncRNA
ENSG00000236559.1	BCL2L1-AS1	lncRNA
ENSG00000088325.16	TPX2	protein_coding
ENSG00000226239.2	AL031658.1	lncRNA
ENSG00000101331.17	CCM2L	protein_coding
ENSG00000101336.14	HCK	protein_coding
ENSG00000277301.1	AL034550.2	lncRNA
ENSG00000101412.13	E2F1	protein_coding
ENSG00000230753.6	ZNF341-AS1	lncRNA
ENSG00000088340.16	FER1L4	transcribed_unitary_pseudogene
ENSG00000061656.10	SPAG4	protein_coding
ENSG00000232907.8	DLGAP4-AS1	lncRNA
ENSG00000101335.10	MYL9	protein_coding
ENSG00000101084.18	RAB5IF	protein_coding
ENSG00000101425.14	BPI	protein_coding
ENSG00000204103.4	MAFB	protein_coding
ENSG00000226648.2	PLCG1-AS1	lncRNA
ENSG00000124181.14	PLCG1	protein_coding
ENSG00000235088.1	AL031667.2	processed_pseudogene
ENSG00000101057.16	MYBL2	protein_coding
ENSG00000197296.6	FITM2	protein_coding
ENSG00000124102.5	PI3	protein_coding
ENSG00000124107.5	SLPI	protein_coding
ENSG00000175063.17	UBE2C	protein_coding
ENSG00000064601.18	CTSA	protein_coding
ENSG00000100979.15	PLTP	protein_coding
ENSG00000100985.7	MMP9	protein_coding
ENSG00000062598.18	ELMO2	protein_coding
ENSG00000158470.5	B4GALT5	protein_coding
ENSG00000197818.11	SLC9A8	protein_coding
ENSG00000172216.6	CEBPB	protein_coding
ENSG00000224397.7	SMIM25	lncRNA
ENSG00000203999.9	LINC01270	lncRNA
ENSG00000042062.13	RIPOR3	protein_coding
ENSG00000124243.17	BCAS4	protein_coding
ENSG00000054793.14	ATP9A	protein_coding
ENSG00000087586.17	AURKA	protein_coding
ENSG00000124103.9	FAM209A	protein_coding
ENSG00000213714.1	FAM209B	protein_coding
ENSG00000287079.1	AL109806.2	lncRNA
ENSG00000124256.15	ZBP1	protein_coding
ENSG00000285091.1	AL109840.2	lncRNA
ENSG00000101162.4	TUBB1	protein_coding
ENSG00000124203.6	ZNF831	protein_coding
ENSG00000132825.7	PPP1R3D	protein_coding
ENSG00000235018.1	AL137077.1	processed_pseudogene
ENSG00000273812.3	BX640514.2	lncRNA
ENSG00000167046.4	AL357033.1	lncRNA
ENSG00000101187.16	SLCO4A1	protein_coding
ENSG00000101188.5	NTSR1	protein_coding
ENSG00000228705.2	LINC00659	lncRNA
ENSG00000092758.18	COL9A3	protein_coding
ENSG00000125534.10	PPDPF	protein_coding
ENSG00000101213.7	PTK6	protein_coding
ENSG00000130589.16	HELZ2	protein_coding
ENSG00000197457.10	STMN3	protein_coding
ENSG00000280213.1	UCKL1-AS1	lncRNA
ENSG00000171700.14	RGS19	protein_coding
ENSG00000125510.18	OPRL1	polymorphic_pseudogene
ENSG00000276289.4	KCNE1B	protein_coding
